week,manager,team_name,points,points_against,projected_points
16,Christopher,3HeadedATK,125.44,79.62,97.89
16,Jake,Birds Like I'm Julio,79.62,125.44,100.70
16,Travis,Big Bucs No Whammies,177.18,160.52,146.56
16,Jean,DJeango,160.52,177.18,145.03
16,Andy,Eli Man Penguin Boy,120.74,223.90,146.77
16,sox fan,Quaranteam,223.90,120.74,163.46
16,roy s,Obi 'Quon Kenobi,109.70,136.26,143.93
16,Khari,Khari's Blasingame,136.26,109.70,149.47
